Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed
1592,12/4/2020,8:00 AM,Madhya Pradesh,0,0,193187,3300,210374
1593,12/4/2020,8:00 AM,Maharashtra,0,0,1703274,47472,1837358
1594,12/5/2020,8:00 AM,Delhi,0,0,548376,9497,586125
1595,12/5/2020,8:00 AM,Goa,0,0,46375,696,48459
1596,12/5/2020,8:00 AM,Gujarat,0,0,196992,4049,215819
1597,12/5/2020,8:00 AM,Karnataka,0,0,853461,11834,890360
1598,12/5/2020,8:00 AM,Madhya Pradesh,0,0,194743,3314,211698
1599,12/5/2020,8:00 AM,Maharashtra,0,0,1710050,47599,1842587
1600,12/6/2020,8:00 AM,Delhi,0,0,553292,9574,589544
1601,12/6/2020,8:00 AM,Goa,0,0,46493,697,48574
1602,12/6/2020,8:00 AM,Gujarat,0,0,198527,4064,217333
1603,12/6/2020,8:00 AM,Karnataka,0,0,854861,11846,891685
1604,12/6/2020,8:00 AM,Madhya Pradesh,0,0,196192,3326,213050
1605,12/6/2020,8:00 AM,Maharashtra,0,0,1715884,47694,1847509
1606,12/7/2020,8:00 AM,Delhi,0,0,557914,9643,592250
1607,12/7/2020,8:00 AM,Goa,0,0,46624,698,48686
1608,12/7/2020,8:00 AM,Gujarat,0,0,200012,4081,218788
1609,12/7/2020,8:00 AM,Karnataka,0,0,855750,11856,893006
1610,12/7/2020,8:00 AM,Madhya Pradesh,0,0,197777,3337,214505
1611,12/7/2020,8:00 AM,Maharashtra,0,0,1723370,47734,1852266
1612,12/8/2020,8:00 AM,Delhi,0,0,561732,9706,593924
1613,12/8/2020,8:00 AM,Goa,0,0,46778,701,48776
1614,12/8/2020,8:00 AM,Gujarat,0,0,201580,4095,220168
1615,12/8/2020,8:00 AM,Karnataka,0,0,857351,11867,894004
1616,12/8/2020,8:00 AM,Madhya Pradesh,0,0,199167,3347,215957
1617,12/8/2020,8:00 AM,Maharashtra,0,0,1730715,47774,1855341
1618,12/9/2020,8:00 AM,Delhi,0,0,565039,9763,597112
1619,12/9/2020,8:00 AM,Goa,0,0,46924,701,48935
1620,12/9/2020,8:00 AM,Gujarat,0,0,203111,4110,221493
1621,12/9/2020,8:00 AM,Karnataka,0,0,858370,11880,895284
1622,12/9/2020,8:00 AM,Madhya Pradesh,0,0,200664,3358,217302
1623,12/9/2020,8:00 AM,Maharashtra,0,0,1737080,47827,1859367
1624,12/10/2020,8:00 AM,Delhi,0,0,569216,9813,599575
1625,12/10/2020,8:00 AM,Goa,0,0,47056,703,49036
1626,12/10/2020,8:00 AM,Gujarat,0,0,204661,4123,222811
1627,12/10/2020,8:00 AM,Karnataka,0,0,861588,11900,896563
1628,12/10/2020,8:00 AM,Madhya Pradesh,0,0,201987,3366,218574
1629,12/10/2020,8:00 AM,Maharashtra,0,0,1742131,47902,1864348
1630,12/11/2020,8:00 AM,Delhi,0,0,572523,9874,601150
1631,12/11/2020,8:00 AM,Goa,0,0,47215,703,49131
1632,12/11/2020,8:00 AM,Gujarat,0,0,206126,4135,224081
1633,12/11/2020,8:00 AM,Karnataka,0,0,866664,11912,897801
1634,12/11/2020,8:00 AM,Madhya Pradesh,0,0,203294,3373,219893
1635,12/11/2020,8:00 AM,Maharashtra,0,0,1747199,47972,1868172
1636,12/12/2020,8:00 AM,Delhi,0,0,574925,9934,603535
1637,12/12/2020,8:00 AM,Goa,0,0,47345,703,49235
1638,12/12/2020,8:00 AM,Gujarat,0,0,207529,4148,225304
1639,12/12/2020,8:00 AM,Karnataka,0,0,868471,11928,899011
1640,12/12/2020,8:00 AM,Madhya Pradesh,0,0,204641,3382,221115
1641,12/12/2020,8:00 AM,Maharashtra,0,0,1749973,48059,1872440
1642,12/13/2020,8:00 AM,Delhi,0,0,578116,9981,605470
1643,12/13/2020,8:00 AM,Goa,0,0,47489,705,49305
1644,12/13/2020,8:00 AM,Gujarat,0,0,208867,4160,226508
1645,12/13/2020,8:00 AM,Karnataka,0,0,870002,11939,900214
1646,12/13/2020,8:00 AM,Madhya Pradesh,0,0,206059,3391,222397
1647,12/13/2020,8:00 AM,Maharashtra,0,0,1753922,48139,1876699
1648,12/14/2020,8:00 AM,Delhi,0,0,580655,10014,607454
1649,12/14/2020,8:00 AM,Goa,0,0,47590,706,49362
1650,12/14/2020,8:00 AM,Gujarat,0,0,210214,4171,227683
1651,12/14/2020,8:00 AM,Karnataka,0,0,872038,11944,901410
1652,12/14/2020,8:00 AM,Madhya Pradesh,0,0,207337,3404,223578
1653,12/14/2020,8:00 AM,Maharashtra,0,0,1757005,48209,1880416
1654,12/15/2020,8:00 AM,Delhi,0,0,583509,10074,608830
1655,12/15/2020,8:00 AM,Goa,0,0,47737,707,49474
1656,12/15/2020,8:00 AM,Gujarat,0,0,211603,4182,228803
1657,12/15/2020,8:00 AM,Karnataka,0,0,874202,11954,902240
1658,12/15/2020,8:00 AM,Madhya Pradesh,0,0,208421,3412,224636
1659,12/15/2020,8:00 AM,Maharashtra,0,0,1761615,48269,1883365
1660,12/16/2020,8:00 AM,Delhi,0,0,585852,10115,610447
1661,12/16/2020,8:00 AM,Goa,0,0,47861,710,49566
1662,12/16/2020,8:00 AM,Gujarat,0,0,212839,4193,229913
1663,12/16/2020,8:00 AM,Karnataka,0,0,875796,11965,903425
1664,12/16/2020,8:00 AM,Madhya Pradesh,0,0,209768,3425,225709
1665,12/16/2020,8:00 AM,Maharashtra,0,0,1766010,48339,1886807
1666,12/17/2020,8:00 AM,Delhi,0,0,588586,10147,611994
1667,12/17/2020,8:00 AM,Goa,0,0,47965,713,49657
1668,12/17/2020,8:00 AM,Gujarat,0,0,214223,4203,231073
1669,12/17/2020,8:00 AM,Karnataka,0,0,877199,11971,904665
1670,12/17/2020,8:00 AM,Madhya Pradesh,0,0,211025,3433,226788
1671,12/17/2020,8:00 AM,Maharashtra,0,0,1769897,48434,1886807
1672,12/18/2020,8:00 AM,Delhi,0,0,590977,10182,613357
1673,12/18/2020,8:00 AM,Goa,0,0,48054,716,49745
1674,12/18/2020,8:00 AM,Gujarat,0,0,215528,4211,232188
1675,12/18/2020,8:00 AM,Karnataka,0,0,878696,11981,905901
1676,12/18/2020,8:00 AM,Madhya Pradesh,0,0,212351,3442,227949
1677,12/18/2020,8:00 AM,Maharashtra,0,0,1774255,48499,1886807
1678,12/19/2020,8:00 AM,Delhi,0,0,593137,10219,614775
1679,12/19/2020,8:00 AM,Goa,0,0,48170,718,49849
1680,12/19/2020,8:00 AM,Gujarat,0,0,216683,4220,233263
1681,12/19/2020,8:00 AM,Karnataka,0,0,879735,11989,907123
1682,12/19/2020,8:00 AM,Madhya Pradesh,0,0,213801,3453,229130
1683,12/19/2020,8:00 AM,Maharashtra,0,0,1778722,48574,1888767
1684,12/20/2020,8:00 AM,Delhi,0,0,595305,10251,615914
1685,12/20/2020,8:00 AM,Goa,0,0,48280,718,49976
1686,12/20/2020,8:00 AM,Gujarat,0,0,217935,4227,234289
1687,12/20/2020,8:00 AM,Karnataka,0,0,881882,12004,908275
1688,12/20/2020,8:00 AM,Madhya Pradesh,0,0,215211,3468,230125
1689,12/20/2020,8:00 AM,Maharashtra,0,0,1781841,48648,1892707
1690,12/21/2020,8:00 AM,Delhi,0,0,596580,10277,617005
1691,12/21/2020,8:00 AM,Goa,0,0,48371,721,50064
1692,12/21/2020,8:00 AM,Gujarat,0,0,219125,4234,235299
1693,12/21/2020,8:00 AM,Karnataka,0,0,882944,12009,909469
1694,12/21/2020,8:00 AM,Madhya Pradesh,0,0,216485,3481,231284
1695,12/21/2020,8:00 AM,Maharashtra,0,0,1783905,48746,1896518
1696,12/22/2020,8:00 AM,Delhi,0,0,598249,10304,617808
1697,12/22/2020,8:00 AM,Goa,0,0,48479,723,50143
1698,12/22/2020,8:00 AM,Gujarat,0,0,220393,4241,236259
1699,12/22/2020,8:00 AM,Karnataka,0,0,884205,12016,910241
1700,12/22/2020,8:00 AM,Madhya Pradesh,0,0,217775,3490,232319
1701,12/22/2020,8:00 AM,Maharashtra,0,0,1789958,48801,1899352
1702,12/23/2020,8:00 AM,Delhi,0,0,599683,10329,618747
1703,12/23/2020,8:00 AM,Goa,0,0,48567,725,50239
1704,12/23/2020,8:00 AM,Gujarat,0,0,221602,4248,237247
1705,12/23/2020,8:00 AM,Karnataka,0,0,885341,12029,911382
1706,12/23/2020,8:00 AM,Madhya Pradesh,0,0,218828,3502,233324
1707,12/23/2020,8:00 AM,Maharashtra,0,0,1794080,48876,1902458
1708,12/24/2020,8:00 AM,Delhi,0,0,601268,10347,619618
1709,12/24/2020,8:00 AM,Goa,0,0,48637,727,50364
1710,12/24/2020,8:00 AM,Gujarat,0,0,222911,4254,238205
1711,12/24/2020,8:00 AM,Karnataka,0,0,886547,12038,912340
1712,12/24/2020,8:00 AM,Madhya Pradesh,0,0,220051,3514,234331
1713,12/24/2020,8:00 AM,Maharashtra,0,0,1801700,48969,1906371
1714,12/25/2020,8:00 AM,Delhi,0,0,602388,10384,620681
1715,12/25/2020,8:00 AM,Goa,0,0,48725,728,50454
1716,12/25/2020,8:00 AM,Gujarat,0,0,224092,4262,239195
1717,12/25/2020,8:00 AM,Karnataka,0,0,887815,12039,913483
1718,12/25/2020,8:00 AM,Madhya Pradesh,0,0,221169,3524,235369
1719,12/25/2020,8:00 AM,Maharashtra,0,0,1804871,49058,1909951
1720,12/26/2020,8:00 AM,Delhi,0,0,603758,10414,621439
1721,12/26/2020,8:00 AM,Goa,0,0,48826,728,50534
1722,12/26/2020,8:00 AM,Gujarat,0,0,225206,4268,240105
1723,12/26/2020,8:00 AM,Karnataka,0,0,888917,12044,914488
1724,12/26/2020,8:00 AM,Madhya Pradesh,0,0,222403,3536,236400
1725,12/26/2020,8:00 AM,Maharashtra,0,0,1806298,49129,1913382
1726,12/27/2020,8:00 AM,Delhi,0,0,604746,10437,622094
1727,12/27/2020,8:00 AM,Goa,0,0,48913,731,50595
1728,12/27/2020,8:00 AM,Gujarat,0,0,226208,4275,240995
1729,12/27/2020,8:00 AM,Karnataka,0,0,889881,12051,915345
1730,12/27/2020,8:00 AM,Madhya Pradesh,0,0,223532,3545,237406
1731,12/27/2020,8:00 AM,Maharashtra,0,0,1807824,49189,1916236
1732,12/28/2020,8:00 AM,Delhi,0,0,605685,10453,622851
1733,12/28/2020,8:00 AM,Goa,0,0,48992,731,50667
1734,12/28/2020,8:00 AM,Gujarat,0,0,227128,4282,241845
1735,12/28/2020,8:00 AM,Karnataka,0,0,891095,12062,916256
1736,12/28/2020,8:00 AM,Madhya Pradesh,0,0,224692,3563,238352
1737,12/28/2020,8:00 AM,Maharashtra,0,0,1809948,49255,1919550
1738,12/29/2020,8:00 AM,Delhi,0,0,606644,10474,623415
1739,12/29/2020,8:00 AM,Goa,0,0,49083,734,50772
1740,12/29/2020,8:00 AM,Gujarat,0,0,228144,4288,242655
1741,12/29/2020,8:00 AM,Karnataka,0,0,892273,12070,916909
1742,12/29/2020,8:00 AM,Madhya Pradesh,0,0,225782,3572,239228
1743,12/29/2020,8:00 AM,Maharashtra,0,0,1814449,49305,1922048
1744,12/30/2020,8:00 AM,Delhi,0,0,607494,10502,624118
1745,12/30/2020,8:00 AM,Goa,0,0,49199,735,50884
1746,12/30/2020,8:00 AM,Gujarat,0,0,229143,4295,243459
1747,12/30/2020,8:00 AM,Karnataka,0,0,893617,12074,917571
1748,12/30/2020,8:00 AM,Madhya Pradesh,0,0,226904,3582,240081
1749,12/30/2020,8:00 AM,Maharashtra,0,0,1820021,49373,1925066
1750,12/31/2020,8:00 AM,Delhi,0,0,608434,10523,624795
1751,12/31/2020,8:00 AM,Goa,0,0,49313,737,50981
1752,12/31/2020,8:00 AM,Gujarat,0,0,229977,4302,244258
1753,12/31/2020,8:00 AM,Karnataka,0,0,894834,12081,918544
1754,12/31/2020,8:00 AM,Madhya Pradesh,0,0,227965,3595,240947
1755,12/31/2020,8:00 AM,Maharashtra,0,0,1824934,49463,1928603
1756,1/1/2021,8:00 AM,Delhi,0,0,609322,10536,625369
1757,1/1/2021,8:00 AM,Goa,0,0,49388,739,51066
1758,1/1/2021,8:00 AM,Gujarat,0,0,230893,4306,245038
1759,1/1/2021,8:00 AM,Karnataka,0,0,896116,12090,919496
1760,1/1/2021,8:00 AM,Madhya Pradesh,0,0,228831,3606,241791
1761,1/1/2021,8:00 AM,Maharashtra,0,0,1828546,49521,1932112
1762,1/2/2021,8:00 AM,Delhi,0,0,610039,10557,625954
1763,1/2/2021,8:00 AM,Goa,0,0,49466,739,51135
1764,1/2/2021,8:00 AM,Gujarat,0,0,231800,4309,245772
1765,1/2/2021,8:00 AM,Karnataka,0,0,897200,12096,920373
1766,1/2/2021,8:00 AM,Madhya Pradesh,0,0,229731,3618,242571
1767,1/2/2021,8:00 AM,Maharashtra,0,0,1832825,49580,1935636
1768,1/3/2021,8:00 AM,Delhi,0,0,610535,10571,626448
1769,1/3/2021,8:00 AM,Goa,0,0,49570,739,51230
1770,1/3/2021,8:00 AM,Gujarat,0,0,232722,4314,246513
1771,1/3/2021,8:00 AM,Karnataka,0,0,898176,12099,921128
1772,1/3/2021,8:00 AM,Madhya Pradesh,0,0,230586,3627,243302
1773,1/3/2021,8:00 AM,Maharashtra,0,0,1834935,49631,1938854
1774,1/4/2021,8:00 AM,Delhi,0,0,611243,10585,626872
1775,1/4/2021,8:00 AM,Goa,0,0,49653,741,51295
1776,1/4/2021,8:00 AM,Gujarat,0,0,233660,4318,247228
1777,1/4/2021,8:00 AM,Karnataka,0,0,898919,12107,921938
1778,1/4/2021,8:00 AM,Madhya Pradesh,0,0,231533,3641,244026
1779,1/4/2021,8:00 AM,Maharashtra,0,0,1836999,49666,1942136
1780,1/5/2021,8:00 AM,Delhi,0,0,611970,10597,627256
1781,1/5/2021,8:00 AM,Goa,0,0,49741,743,51335
1782,1/5/2021,8:00 AM,Gujarat,0,0,234558,4321,247926
1783,1/5/2021,8:00 AM,Karnataka,0,0,900202,12110,922538
1784,1/5/2021,8:00 AM,Madhya Pradesh,0,0,232390,3648,244647
1785,1/5/2021,8:00 AM,Maharashtra,0,0,1847361,49695,1947011
1786,1/6/2021,8:00 AM,Delhi,0,0,612527,10609,627698
1787,1/6/2021,8:00 AM,Goa,0,0,49811,744,51415
1788,1/6/2021,8:00 AM,Gujarat,0,0,235426,4325,248581
1789,1/6/2021,8:00 AM,Karnataka,0,0,901579,12118,923353
1790,1/6/2021,8:00 AM,Madhya Pradesh,0,0,233229,3662,245318
1791,1/6/2021,8:00 AM,Maharashtra,0,0,1850189,49759,1950171
1792,1/7/2021,8:00 AM,Delhi,0,0,613246,10625,628352
1793,1/7/2021,8:00 AM,Goa,0,0,49893,744,51507
1794,1/7/2021,8:00 AM,Gujarat,0,0,236323,4329,249246
1795,1/7/2021,8:00 AM,Karnataka,0,0,902817,12124,924137
1796,1/7/2021,8:00 AM,Madhya Pradesh,0,0,233862,3670,246048
1797,1/7/2021,8:00 AM,Maharashtra,0,0,1852759,49825,1954553
1798,1/8/2021,8:00 AM,Delhi,0,0,614026,10644,628838
1799,1/8/2021,8:00 AM,Goa,0,0,49983,744,51626
1800,1/8/2021,8:00 AM,Gujarat,0,0,237222,4332,249913
1801,1/8/2021,8:00 AM,Karnataka,0,0,903629,12131,924898
1802,1/8/2021,8:00 AM,Madhya Pradesh,0,0,234612,3682,246822
1803,1/8/2021,8:00 AM,Maharashtra,0,0,1856109,49897,1958282
1804,1/9/2021,8:00 AM,Delhi,0,0,614849,10654,629282
1805,1/9/2021,8:00 AM,Goa,0,0,50088,744,51709
1806,1/9/2021,8:00 AM,Gujarat,0,0,238114,4335,250598
1807,1/9/2021,8:00 AM,Karnataka,0,0,904286,12134,925868
1808,1/9/2021,8:00 AM,Madhya Pradesh,0,0,235421,3691,247436
1809,1/9/2021,8:00 AM,Maharashtra,0,0,1858999,49970,1961975
1810,1/10/2021,8:00 AM,Delhi,0,0,615452,10666,629801
1811,1/10/2021,8:00 AM,Goa,0,0,50177,746,51790
1812,1/10/2021,8:00 AM,Gujarat,0,0,238965,4340,251273
1813,1/10/2021,8:00 AM,Karnataka,0,0,905158,12138,926767
1814,1/10/2021,8:00 AM,Madhya Pradesh,0,0,236247,3701,247977
1815,1/10/2021,8:00 AM,Maharashtra,0,0,1861400,50027,1965556
1816,1/11/2021,8:00 AM,Delhi,0,0,616054,10678,630200
1817,1/11/2021,8:00 AM,Goa,0,0,50277,747,51856
1818,1/11/2021,8:00 AM,Gujarat,0,0,239771,4344,251944
1819,1/11/2021,8:00 AM,Karnataka,0,0,905751,12140,927559
1820,1/11/2021,8:00 AM,Madhya Pradesh,0,0,237063,3711,248597
1821,1/11/2021,8:00 AM,Maharashtra,0,0,1863702,50061,1969114
1822,1/12/2021,8:00 AM,Delhi,0,0,616461,10691,630506
1823,1/12/2021,8:00 AM,Goa,0,0,50343,749,51891
1824,1/12/2021,8:00 AM,Gujarat,0,0,240517,4347,252559
1825,1/12/2021,8:00 AM,Karnataka,0,0,906548,12144,928055
1826,1/12/2021,8:00 AM,Madhya Pradesh,0,0,237713,3718,249082
1827,1/12/2021,8:00 AM,Maharashtra,0,0,1867988,50101,1971552
1828,1/13/2021,8:00 AM,Delhi,0,0,617006,10707,630892
1829,1/13/2021,8:00 AM,Goa,0,0,50437,749,51983
1830,1/13/2021,8:00 AM,Gujarat,0,0,241372,4350,253161
1831,1/13/2021,8:00 AM,Karnataka,0,0,907729,12149,928806
1832,1/13/2021,8:00 AM,Madhya Pradesh,0,0,238328,3726,249553
1833,1/13/2021,8:00 AM,Maharashtra,0,0,1871270,50151,1974488
1834,1/14/2021,8:00 AM,Delhi,0,0,617540,10718,631249
1835,1/14/2021,8:00 AM,Goa,0,0,50515,750,52079
1836,1/14/2021,8:00 AM,Gujarat,0,0,242164,4354,253744
1837,1/14/2021,8:00 AM,Karnataka,0,0,908494,12152,929552
1838,1/14/2021,8:00 AM,Madhya Pradesh,0,0,238983,3732,250009
1839,1/14/2021,8:00 AM,Maharashtra,0,0,1874279,50221,1978044
1840,1/15/2021,8:00 AM,Delhi,0,0,617930,10722,631589
1841,1/15/2021,8:00 AM,Goa,0,0,50582,752,52182
1842,1/15/2021,8:00 AM,Gujarat,0,0,242901,4357,254314
1843,1/15/2021,8:00 AM,Karnataka,0,0,909058,12155,929960
1844,1/15/2021,8:00 AM,Madhya Pradesh,0,0,239581,3740,250429
1845,1/15/2021,8:00 AM,Maharashtra,0,0,1877588,50291,1981623
1846,1/16/2021,8:00 AM,Delhi,0,0,618357,10732,631884
1847,1/16/2021,8:00 AM,Goa,0,0,50643,753,52262
1848,1/16/2021,8:00 AM,Gujarat,0,0,243639,4360,254849
1849,1/16/2021,8:00 AM,Karnataka,0,0,909701,12158,930668
1850,1/16/2021,8:00 AM,Madhya Pradesh,0,0,240155,3746,250858
1851,1/16/2021,8:00 AM,Maharashtra,0,0,1881088,50336,1984768
1852,1/17/2021,8:00 AM,Delhi,0,0,618754,10738,632183
1853,1/17/2021,8:00 AM,Goa,0,0,50712,756,52345
1854,1/17/2021,8:00 AM,Gujarat,0,0,244403,4363,255354
1855,1/17/2021,8:00 AM,Karnataka,0,0,910377,12162,931252
1856,1/17/2021,8:00 AM,Madhya Pradesh,0,0,240948,3751,251223
1857,1/17/2021,8:00 AM,Maharashtra,0,0,1884127,50388,1987678
1858,1/18/2021,8:00 AM,Delhi,0,0,619139,10746,632429
1859,1/18/2021,8:00 AM,Goa,0,0,50771,756,52405
1860,1/18/2021,8:00 AM,Gujarat,0,0,245107,4365,255872
1861,1/18/2021,8:00 AM,Karnataka,0,0,911232,12166,931997
1862,1/18/2021,8:00 AM,Madhya Pradesh,0,0,241426,3753,251578
1863,1/18/2021,8:00 AM,Maharashtra,0,0,1886469,50438,1990759
1864,1/19/2021,8:00 AM,Delhi,0,0,619501,10754,632590
1865,1/19/2021,8:00 AM,Goa,0,0,50837,756,52458
1866,1/19/2021,8:00 AM,Gujarat,0,0,245807,4367,256367
1867,1/19/2021,8:00 AM,Karnataka,0,0,912205,12175,932432
1868,1/19/2021,8:00 AM,Madhya Pradesh,0,0,241966,3756,251882
1869,1/19/2021,8:00 AM,Maharashtra,0,0,1890323,50473,1992683
1870,1/20/2021,8:00 AM,Delhi,0,0,619723,10764,632821
1871,1/20/2021,8:00 AM,Goa,0,0,50952,756,52570
1872,1/20/2021,8:00 AM,Gujarat,0,0,246516,4369,256852
1873,1/20/2021,8:00 AM,Karnataka,0,0,913012,12181,933077
1874,1/20/2021,8:00 AM,Madhya Pradesh,0,0,242691,3763,252186
1875,1/20/2021,8:00 AM,Maharashtra,0,0,1894839,50523,1994977
1876,1/21/2021,8:00 AM,Delhi,0,0,620128,10774,633049
1877,1/21/2021,8:00 AM,Goa,0,0,51036,756,52657
1878,1/21/2021,8:00 AM,Gujarat,0,0,247223,4371,257342
1879,1/21/2021,8:00 AM,Karnataka,0,0,913677,12185,933578
1880,1/21/2021,8:00 AM,Madhya Pradesh,0,0,243688,3770,252466
1881,1/21/2021,8:00 AM,Maharashtra,0,0,1899428,50582,1997992
1882,1/22/2021,8:00 AM,Delhi,0,0,620374,10782,633276
1883,1/22/2021,8:00 AM,Goa,0,0,51090,757,52712
1884,1/22/2021,8:00 AM,Gujarat,0,0,247950,4372,257813
1885,1/22/2021,8:00 AM,Karnataka,0,0,914492,12187,934252
1886,1/22/2021,8:00 AM,Madhya Pradesh,0,0,244392,3776,252767
1887,1/22/2021,8:00 AM,Maharashtra,0,0,1903408,50634,2000878
1888,1/23/2021,8:00 AM,Delhi,0,0,620693,10789,633542
1889,1/23/2021,8:00 AM,Goa,0,0,51170,758,52782
1890,1/23/2021,8:00 AM,Gujarat,0,0,248650,4374,258264
1891,1/23/2021,8:00 AM,Karnataka,0,0,915382,12190,934576
1892,1/23/2021,8:00 AM,Madhya Pradesh,0,0,244855,3780,253114
1893,1/23/2021,8:00 AM,Maharashtra,0,0,1906827,50684,2003657
1894,1/24/2021,8:00 AM,Delhi,0,0,621060,10799,633739
1895,1/24/2021,8:00 AM,Goa,0,0,51233,761,52867
1896,1/24/2021,8:00 AM,Gujarat,0,0,249352,4375,258687
1897,1/24/2021,8:00 AM,Karnataka,0,0,915924,12193,935478
1898,1/24/2021,8:00 AM,Madhya Pradesh,0,0,245309,3786,253405
1899,1/24/2021,8:00 AM,Maharashtra,0,0,1910521,50740,2006354
1900,1/25/2021,8:00 AM,Delhi,0,0,621375,10808,633924
1901,1/25/2021,8:00 AM,Goa,0,0,51335,761,52920
1902,1/25/2021,8:00 AM,Gujarat,0,0,250056,4376,259097
1903,1/25/2021,8:00 AM,Karnataka,0,0,916325,12197,936051
1904,1/25/2021,8:00 AM,Madhya Pradesh,0,0,245697,3789,253657
1905,1/25/2021,8:00 AM,Maharashtra,0,0,1912264,50785,2009106
1906,1/26/2021,8:00 AM,Delhi,0,0,621565,10813,634072
1907,1/26/2021,8:00 AM,Goa,0,0,51448,762,52977
1908,1/26/2021,8:00 AM,Gujarat,0,0,250763,4379,259487
1909,1/26/2021,8:00 AM,Karnataka,0,0,917361,12200,936426
1910,1/26/2021,8:00 AM,Madhya Pradesh,0,0,246558,3791,253857
1911,1/26/2021,8:00 AM,Maharashtra,0,0,1915344,50815,2010948
1912,1/27/2021,8:00 AM,Delhi,0,0,621783,10820,634229
1913,1/27/2021,8:00 AM,Goa,0,0,51510,763,53047
1914,1/27/2021,8:00 AM,Gujarat,0,0,251400,4381,259867
1915,1/27/2021,8:00 AM,Karnataka,0,0,918099,12204,936955
1916,1/27/2021,8:00 AM,Madhya Pradesh,0,0,247073,3793,254085
1917,1/27/2021,8:00 AM,Maharashtra,0,0,1917450,50862,2013353
1918,1/28/2021,8:00 AM,Delhi,0,0,621995,10829,634325
1919,1/28/2021,8:00 AM,Goa,0,0,51600,763,53100
1920,1/28/2021,8:00 AM,Gujarat,0,0,251862,4382,260220
1921,1/28/2021,8:00 AM,Karnataka,0,0,918859,12207,937383
1922,1/28/2021,8:00 AM,Madhya Pradesh,0,0,247418,3799,254270
1923,1/28/2021,8:00 AM,Maharashtra,0,0,1920006,50894,2015524
1924,1/29/2021,8:00 AM,Delhi,0,0,622114,10835,634524
1925,1/29/2021,8:00 AM,Goa,0,0,51652,765,53185
1926,1/29/2021,8:00 AM,Gujarat,0,0,252464,4384,260566
1927,1/29/2021,8:00 AM,Karnataka,0,0,919503,12209,937933
1928,1/29/2021,8:00 AM,Madhya Pradesh,0,0,247739,3802,254496
1929,1/29/2021,8:00 AM,Maharashtra,0,0,1923187,50944,2018413
1930,1/30/2021,8:00 AM,Delhi,0,0,622381,10841,634773
1931,1/30/2021,8:00 AM,Goa,0,0,51755,766,53263
1932,1/30/2021,8:00 AM,Gujarat,0,0,252927,4385,260901
1933,1/30/2021,8:00 AM,Karnataka,0,0,920110,12211,938401
1934,1/30/2021,8:00 AM,Madhya Pradesh,0,0,248036,3805,254667
1935,1/30/2021,8:00 AM,Maharashtra,0,0,1925800,51000,2021184
1936,1/31/2021,8:00 AM,Delhi,0,0,622671,10849,634956
1937,1/31/2021,8:00 AM,Goa,0,0,51831,766,53356
1938,1/31/2021,8:00 AM,Gujarat,0,0,253368,4387,261224
1939,1/31/2021,8:00 AM,Karnataka,0,0,920657,12213,938865
1940,1/31/2021,8:00 AM,Madhya Pradesh,0,0,248319,3807,254886
1941,1/31/2021,8:00 AM,Maharashtra,0,0,1927335,51042,2023814
1942,2/1/2021,8:00 AM,Delhi,0,0,622882,10853,635096
1943,2/1/2021,8:00 AM,Goa,0,0,51891,768,53409
1944,2/1/2021,8:00 AM,Gujarat,0,0,253703,4387,261540
1945,2/1/2021,8:00 AM,Karnataka,0,0,921122,12217,939387
1946,2/1/2021,8:00 AM,Madhya Pradesh,0,0,248637,3810,255112
1947,2/1/2021,8:00 AM,Maharashtra,0,0,1929005,51082,2026399
1948,2/2/2021,8:00 AM,Delhi,0,0,623096,10856,635217
1949,2/2/2021,8:00 AM,Goa,0,0,51977,768,53469
1950,2/2/2021,8:00 AM,Gujarat,0,0,254109,4388,261838
1951,2/2/2021,8:00 AM,Karnataka,0,0,921592,12220,939775
1952,2/2/2021,8:00 AM,Madhya Pradesh,0,0,248897,3812,255263
1953,2/2/2021,8:00 AM,Maharashtra,0,0,1932294,51109,2028347
1954,2/3/2021,8:00 AM,Delhi,0,0,623256,10858,635331
1955,2/3/2021,8:00 AM,Goa,0,0,52039,768,53575
1956,2/3/2021,8:00 AM,Gujarat,0,0,254531,4389,262123
1957,2/3/2021,8:00 AM,Karnataka,0,0,922004,12223,940170
1958,2/3/2021,8:00 AM,Madhya Pradesh,0,0,249193,3815,255431
1959,2/3/2021,8:00 AM,Maharashtra,0,0,1936305,51139,2030274
1960,2/4/2021,8:00 AM,Delhi,0,0,623409,10864,635481
1961,2/4/2021,8:00 AM,Goa,0,0,52109,768,53638
1962,2/4/2021,8:00 AM,Gujarat,0,0,255059,4391,262406
1963,2/4/2021,8:00 AM,Karnataka,0,0,922437,12225,940596
1964,2/4/2021,8:00 AM,Madhya Pradesh,0,0,249443,3816,255689
1965,2/4/2021,8:00 AM,Maharashtra,0,0,1943335,51169,2033266
1966,2/5/2021,8:00 AM,Delhi,0,0,623574,10871,635639
1967,2/5/2021,8:00 AM,Goa,0,0,52165,770,53717
1968,2/5/2021,8:00 AM,Gujarat,0,0,255489,4392,262681
1969,2/5/2021,8:00 AM,Karnataka,0,0,922907,12227,941070
1970,2/5/2021,8:00 AM,Madhya Pradesh,0,0,249706,3818,255855
1971,2/5/2021,8:00 AM,Maharashtra,0,0,1948674,51215,2036002
1972,2/6/2021,8:00 AM,Delhi,0,0,623714,10873,635793
